개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-103-1995-02228,19950706,,03,폐업,02,폐업,20010523,,,,02 7732290,78.61,100080,서울특별시 중구 북창동 98-0번지 ,,,나폴레옹,2001-05-23 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197945.825357752    ,451102.651721983    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,78.61,,,
3010000,3010000-103-1995-02229,19950420,,03,폐업,02,폐업,20061222,,,,02,148.10,100170,서울특별시 중구 무교동 1-0번지 ,,,뉴힐탑,2000-07-31 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198126.501924718    ,451827.973207366    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,148.1,,,
3010000,3010000-103-1995-02231,19950428,,03,폐업,02,폐업,20020311,,,,0222655324,193.67,100411,서울특별시 중구 광희동1가 191-0번지 ,,,순정가요단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200526.217374032    ,451373.823316146    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,193.67,,,
3010000,3010000-103-1995-02232,19950501,,03,폐업,02,폐업,20111205,,,,0222728363,101.23,100855,서울특별시 중구 장충동2가 187-3번지 지하1층 ,,,필(Feel),2009-03-31 11:10:00,I,2018-08-31 23:59:59.0,단란주점,200382.183303279    ,450908.382396408    ,단란주점,0,0,,,,,,,,,,,,N,101.23,,,
3010000,3010000-103-1995-02233,19950504,,03,폐업,02,폐업,19990424,,,,022264]137,74.15,100310,서울특별시 중구 오장동 139-8번지 ,,,건배,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200096.349102783    ,451381.703454867    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,74.15,,,
3010000,3010000-103-1995-02234,19950506,,03,폐업,02,폐업,20110812,,,,02 7547980,58.40,100860,서울특별시 중구 충무로2가 12-7번지 ,,,투피플,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198877.823601669    ,451079.561839622    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,58.4,,,
3010000,3010000-103-1995-02235,19950508,,03,폐업,02,폐업,20000317,,,,02 2781895,67.73,100310,서울특별시 중구 오장동 148-14번지 ,,,거북이,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199984.237568221    ,451372.449255177    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,67.73,,,
3010000,3010000-103-1995-02239,19950104,,03,폐업,02,폐업,19991130,,,,02 2722756,90.05,100281,서울특별시 중구 인현동1가 141-2번지 ,,,파라다이스,2001-06-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199336.009340872    ,451201.823851272    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,90.05,,,
3010000,3010000-103-1995-02240,19950106,,03,폐업,02,폐업,19980512,,,,02 7760531,41.25,100161,서울특별시 중구 봉래동1가 88-1번지 ,,,진,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197535.546083504    ,450745.808293456    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,41.25,,,
3010000,3010000-103-1995-02241,19950116,,03,폐업,02,폐업,20030515,,,,0200000000,23.29,100847,서울특별시 중구 을지로3가 291-41번지 ,,,아하,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199302.163263488    ,451503.110291426    ,단란주점,0,0,기타,자율,상수도(음용)지하수(주방용)겸용,,,,,,,,,N,23.29,,,
3010000,3010000-103-1995-02242,19950210,,03,폐업,02,폐업,20041210,,,,0207753737,83.03,100860,서울특별시 중구 충무로2가 12-10번지 ,,,코스,2004-07-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198854.067837039    ,451076.871684435    ,단란주점,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,83.03,,,
3010000,3010000-103-1995-02243,19950210,,03,폐업,02,폐업,20000608,,,,02 7528676,48.26,100080,서울특별시 중구 북창동 19-6번지 ,,,비.엠.더블유,2000-06-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197911.09525129     ,451167.027181178    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,48.26,,,
3010000,3010000-103-1995-02244,19950216,,03,폐업,02,폐업,19971022,,,,02 1416669,23.92,100862,서울특별시 중구 충무로4가 155-1번지 ,,,사랑풍경,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199370.823011765    ,451114.58902554     ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,23.92,,,
3010000,3010000-103-1995-02245,19950320,,03,폐업,02,폐업,20050701,,,,02,57.46,100080,서울특별시 중구 북창동 92-0번지 ,,,나이가라,2004-09-06 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198039.420099101    ,451159.861835101    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,57.46,,,
3010000,3010000-103-1995-02246,19950331,,03,폐업,02,폐업,20050328,,,,0222543207,97.19,100841,서울특별시 중구 신당동 369-8번지 ,,,청해진,2004-06-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200825.391970464    ,450272.339387327    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,97.19,,,
3010000,3010000-103-1995-02247,19950420,,03,폐업,02,폐업,20110330,,,,02   0,112.59,100200,서울특별시 중구 삼각동 113-0번지 ,,,로방,2011-04-05 14:41:59,I,2018-08-31 23:59:59.0,단란주점,198446.349545101    ,451684.808530273    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,112.59,,,
3010000,3010000-103-1995-11601,19951116,,03,폐업,02,폐업,20020327,,,,02   0,120.29,100846,서울특별시 중구 을지로3가 335-2번지 ,,,로즈,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199190.873886242    ,451467.897351739    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,120.29,,,
3010000,3010000-103-1995-11724,19951207,,03,폐업,02,폐업,19980915,,,,02 2735857,87.72,100819,서울특별시 중구 신당동 141-11번지 ,,,골드단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201682.891506602    ,451402.704943523    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,87.72,,,
3010000,3010000-103-1995-11725,19950320,,03,폐업,02,폐업,20030226,,,,22744497,57.91,100411,서울특별시 중구 광희동1가 216번지 지하1층 ,,,이삭,2002-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200437.000174126    ,451335.718987721    ,단란주점,0,0,기타,,상수도전용,,,,,,,,,N,57.91,,,
3010000,3010000-103-1996-02096,19961212,,03,폐업,02,폐업,20050704,,,,02,146.41,100180,서울특별시 중구 다동 191-0번지 ,,,개선문,2005-02-25 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,146.41,,,
3010000,3010000-103-1996-02097,19961217,,03,폐업,02,폐업,20000421,,,,0222792305,102.52,100411,서울특별시 중구 광희동1가 182-3번지 ,,,우리들단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,102.52,,,
3010000,3010000-103-1996-02098,19961217,,03,폐업,02,폐업,20020306,,,,0222735065,71.07,100400,서울특별시 중구 쌍림동 151-9번지 ,,,백마단란,2001-03-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200213.989748637    ,451203.242858334    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,71.07,,,
3010000,3010000-103-1996-02099,19961223,,03,폐업,02,폐업,20110330,,,,02 3929850,68.35,100858,서울특별시 중구 중림동 128-40번지 ,,,호반,2011-04-05 14:46:06,I,2018-08-31 23:59:59.0,단란주점,197199.98375752     ,450649.107806091    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,68.35,,,
3010000,3010000-103-1996-02100,19961227,,03,폐업,02,폐업,20051230,,,,02 7762006,136.80,100210,서울특별시 중구 수하동 39-2번지 지하1층 ,,,월드컵,2002-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198552.143967567    ,451688.701305479    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,136.8,,,
3010000,3010000-103-1996-02101,19961230,,03,폐업,02,폐업,20000131,,,,0222782522,148.54,100851,서울특별시 중구 을지로6가 18-35번지 ,,,사파리,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200649.776732085    ,451689.785216541    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,148.54,,,
3010000,3010000-103-1996-02102,19961230,,03,폐업,02,폐업,20000314,,,,02 7774098,115.07,100180,서울특별시 중구 다동 156-0번지 ,,,라(L.A),2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,115.07,,,
3010000,3010000-103-1996-02111,19961211,,03,폐업,02,폐업,20030303,,,,02 7739328,100.41,100861,서울특별시 중구 충무로2가 65-13번지 6층 ,,,하드락,2000-09-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198650.961333436    ,450980.863895268    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,100.41,,,
3010000,3010000-103-1996-02112,19961212,,03,폐업,02,폐업,20030916,,,,0222317041,108.50,100841,서울특별시 중구 신당동 369-22번지 ,,,쏜다노래하는호프주점,2001-06-25 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200939.621760694    ,450380.44780687     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,108.5,,,
3010000,3010000-103-1996-02113,19960923,,03,폐업,02,폐업,20020807,,,,0222740863,109.82,100863,서울특별시 중구 충무로4가 22-1번지 ,,,스타단란주점,2002-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,109.82,,,
3010000,3010000-103-1996-02114,19960923,,03,폐업,02,폐업,19990922,,,,02   0,54.80,100013,서울특별시 중구 충무로3가 57-5번지 ,,,롯데단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199235.338949436    ,451113.148084908    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,54.8,,,
3010000,3010000-103-1996-02115,19960925,,03,폐업,02,폐업,20101221,,,,0222371616,101.63,100826,서울특별시 중구 신당동 340-8번지 ,,,청구단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201019.018198504    ,450559.544441353    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,101.63,,,
3010000,3010000-103-1996-02116,19961005,,03,폐업,02,폐업,20000118,,,,02 7535357,66.33,100872,서울특별시 중구 회현동1가 28-13번지 ,,,백야,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,66.33,,,
3010000,3010000-103-1996-02117,19961011,,03,폐업,02,폐업,20071025,,,,0222678979,101.59,100013,서울특별시 중구 충무로3가 57-8번지 ,17,19,20호 ,,,잼,2005-04-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199189.786245108    ,451121.34232144     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,101.59,,,
3010000,3010000-103-1996-02118,19961011,,03,폐업,02,폐업,20101223,,,,02 7572664,114.49,100094,서울특별시 중구 남대문로4가 17-9번지 ,,,해양,2004-03-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197868.048449821    ,450955.281875036    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,114.49,,,
3010000,3010000-103-1996-02119,19961021,,03,폐업,02,폐업,19970219,,,,02 2643711,203.36,100863,서울특별시 중구 충무로4가 125-3번지 ,,,아시아나,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199532.084458879    ,451067.194729829    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,203.36,,,
3010000,3010000-103-1996-02120,19961109,,03,폐업,02,폐업,20061103,,,,02 7753330,90.00,100814,서울특별시 중구 서소문동 84-0번지 ,,,일번지,2003-12-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197753.23962738     ,451224.786988877    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,90,,,
3010000,3010000-103-1996-02121,19961112,,03,폐업,02,폐업,19981019,,,,02   0,104.07,100195,서울특별시 중구 을지로5가 273-10번지 ,,,프린세스,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200076.191353166    ,451573.862431729    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,104.07,,,
3010000,3010000-103-1996-02122,19961112,,03,폐업,02,폐업,19991012,,,,02,142.56,100170,서울특별시 중구 무교동 45-0번지 ,,,백악관,1999-11-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198055.210072535    ,451729.379049848    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,142.56,,,
3010000,3010000-103-1996-02123,19961113,,03,폐업,02,폐업,20011127,,,,0222729029,108.16,100281,서울특별시 중구 인현동1가 15-15번지 ,,,로얄영상가요,1999-03-06 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199507.475413868    ,451488.41244627     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,108.16,,,
3010000,3010000-103-1996-02124,19961115,,03,폐업,02,폐업,20050121,,,,02 3837940,38.90,100032,서울특별시 중구 저동2가 19-2번지 ,,,커플,2003-06-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199091.285022967    ,451401.792538586    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,38.9,,,
3010000,3010000-103-1996-02125,19961118,,03,폐업,02,폐업,20221124,,,,02 3929704,50.46,100372,서울특별시 중구 만리동2가 111-2,서울특별시 중구 만리재로31가길 5 (만리동2가),,수만단란주점,2022-11-24 11:00:43,U,2021-10-31 22:06:00.0,단란주점,196871.918024631,450215.835006131,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1996-02126,19961126,,03,폐업,02,폐업,20010429,,,,0222431006,85.55,100420,서울특별시 중구 무학동 11-2번지 ,,,윈저,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201325.384172725    ,451418.218643841    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,85.55,,,
3010000,3010000-103-1996-02127,19961127,,03,폐업,02,폐업,19970819,,,,02 5181151,84.16,100861,서울특별시 중구 충무로2가 62-5번지 ,,,세종노래단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198816.862302246    ,451046.239894672    ,단란주점,1,,기타,기타,상수도전용,,,,,,,,,N,84.16,,,
3010000,3010000-103-1996-02128,19961127,,03,폐업,02,폐업,20001025,,,,0222662257,129.06,100195,서울특별시 중구 을지로5가 19-29번지 ,,,야전궁,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200095.725883095    ,451681.037135698    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,129.06,,,
3010000,3010000-103-1996-02129,19961129,,03,폐업,02,폐업,20010201,,,,02,100.94,100861,서울특별시 중구 충무로2가 61-3번지 ,,,바롱,2001-02-01 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198866.36491721     ,451021.050960516    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,100.94,,,
3010000,3010000-103-1996-02130,19960619,,03,폐업,02,폐업,20050610,,,,02 2772863,93.95,100281,서울특별시 중구 인현동1가 87-18번지 ,,,다이애나,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199419.643695968    ,451319.55169995     ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,93.95,,,
3010000,3010000-103-1996-02131,19960620,,03,폐업,02,폐업,20000222,,,,02   0,66.52,100101,서울특별시 중구 태평로1가 31-21번지 ,,,쇼걸,2000-02-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,66.52,,,
3010000,3010000-103-1996-02132,19960626,,03,폐업,02,폐업,20051122,,,,0222539255,30.76,100869,서울특별시 중구 황학동 619-0번지 ,,,스타,2003-12-12 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201756.851000901    ,451560.771017053    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,30.76,,,
3010000,3010000-103-1996-02133,19960703,,03,폐업,02,폐업,20011113,,,,02 2643544,34.20,100196,서울특별시 중구 을지로6가 34-7번지 ,,,아그네스,2001-10-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200422.678681196    ,451522.517332853    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,34.2,,,
3010000,3010000-103-1996-02134,19960704,,03,폐업,02,폐업,19990816,,,,02 7773095,131.66,100845,서울특별시 중구 을지로2가 163-5번지 ,,,짚시,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198740.493068353    ,451509.114734544    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,131.66,,,
3010000,3010000-103-1996-02135,19960715,,03,폐업,02,폐업,19980715,,,,02 7710627,80.96,100845,서울특별시 중구 을지로2가 199-22번지 ,,,명동단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198492.430981218    ,451486.124760576    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,80.96,,,
3010000,3010000-103-1996-02136,19960723,,03,폐업,02,폐업,20020514,,,,02 7546970,86.41,100080,서울특별시 중구 북창동 88-2번지 ,,,벤취,2002-05-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198014.166389695    ,451134.248325821    ,단란주점,,,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,86.41,,,
3010000,3010000-103-1996-02137,19960729,,03,폐업,02,폐업,20000118,,,,02 7554797,85.50,100864,서울특별시 중구 태평로2가 68-1번지 ,,,월드컵,2000-01-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197905.900633572    ,451235.373780637    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,85.5,,,
3010000,3010000-103-1996-02138,19960801,,03,폐업,02,폐업,19980703,,,,02 7551505,132.04,100080,서울특별시 중구 북창동 75-0번지 ,,,토크쇼,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197975.611950772    ,451144.321717218    ,단란주점,,,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,132.04,,,
3010000,3010000-103-1996-02139,19960808,,03,폐업,02,폐업,20001103,,,,02 7790102,141.45,100210,서울특별시 중구 수하동 40-2번지 ,,,보물성,2000-11-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198537.634392897    ,451684.504129471    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,141.45,,,
3010000,3010000-103-1996-02141,19960827,,03,폐업,02,폐업,20000113,,,,0222340330,141.90,100196,서울특별시 중구 을지로6가 23-26번지 ,,,한마음,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200505.107132432    ,451510.421498493    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,141.9,,,
3010000,3010000-103-1996-02142,19960816,,03,폐업,02,폐업,20000929,,,,02 7711938,148.99,100080,서울특별시 중구 북창동 94-20번지 ,,,아방궁,2000-09-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198001.234504878    ,451083.449389915    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,148.99,,,
3010000,3010000-103-1996-02143,19960822,,03,폐업,02,폐업,20031205,,,,02 2768800,131.36,100196,서울특별시 중구 을지로6가 21-31번지 ,,,필,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200548.038848161    ,451497.626572161    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,131.36,,,
3010000,3010000-103-1996-02145,19960827,,03,폐업,02,폐업,19990820,,,,02 2736767,144.76,100391,서울특별시 중구 장충동1가 59-2번지 ,,,신라,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200430.321088108    ,450967.300499556    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,144.76,,,
3010000,3010000-103-1996-02147,19960911,,03,폐업,02,폐업,19981202,,,,02 2687111,74.21,100260,서울특별시 중구 남학동 13-2번지 ,,,위드,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199161.113140526    ,450949.233944936    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,74.21,,,
3010000,3010000-103-1996-02148,19960517,,03,폐업,02,폐업,19981028,,,,02 2320262,24.00,100420,서울특별시 중구 무학동 37-2번지 ,,,타운,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201254.221729356    ,451260.434052164    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,24,,,
